judul,kategori,source,date
"Sekamar Saat Syuting, Mathias Muchus 'Ngeri' pada Jhony Indo",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/26
"Sebelum Meninggal, Johny Indo Ingin Kumpul Bareng Keluarga",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/26
"Johny Indo, Aktor yang Berubah Nasib Usai Keluar Penjara",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/26
Aktor Senior Johny Indo Meninggal Dunia,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/26
"VIDEO: #TanyaEricNam, dari Soal Lagu Baru hingga Agnez Mo",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/26
"VIDEO: Intim Eric Nam, dari Main Jari ke Penyelamatan Bumi",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/26
Liam Hemsworth dan Miley Cyrus Resmi Kembali Jomlo,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/29
Miley Cyrus Duga Tak Diundang ke Grammy karena Doyan Ganja,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/29
"Wabah Virus Corona, 'Shan Cai' Sebar 10 Ribu Masker di Wuhan",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/29
"Kasus Burning Sun, Seungri-YG Didakwa Tanpa Penahanan",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/30
"173 Juta Pengikut, Ariana Ungguli Selena Gomez di Instagram",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/01
"Dunia Darurat Corona, Iwan Fals Imbau Jaga Kesehatan",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/31
Red Velvet Sedih Menang di Seoul Music Awards Tanpa Wendy,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/31
"Merasa Privasi Terganggu, Penyanyi Clairo Rehat Media Sosial",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/01/31
Eks Petinggi Victoria's Secret Diduga Lecehkan Bella Hadid,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/03
Aktor Sung Joon Akui Telah Menikah dan Punya Anak,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/03
"Shakira Main Lidah di Super Bowl 2020, Netizen Gagal Fokus",seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/03
Amber Heard Akui Pernah Pukul Johnny Depp,seleb,cnnindonesia.com,https://www.cnnindonesia.com/seleb/indeks/59?date=2020/02/03
